transaction_id,account_id,device_id,ip_id,payment_method_id,merchant_id,promotion_id,amount,timestamp,transaction_status,is_fraud,fraud_cluster_id
60129,9549,1446,64,3903,74,490,925.19,2026-03-13 18:56:18,success,0,-1
60130,12386,2372,4345,7283,64,385,1929.87,2026-02-01 21:54:45,success,0,-1
60131,572,1305,4622,9507,2,7,1013.65,2026-03-20 22:51:03,success,0,-1
60132,11076,1187,459,8472,37,328,1038.16,2026-03-06 01:51:32,success,0,-1
60133,16173,1749,1034,6947,83,461,331.58,2026-03-28 17:27:50,success,0,-1
60134,10204,2787,215,5092,16,210,848.68,2026-01-29 19:34:48,success,0,-1
60135,19841,3108,695,6167,89,126,504.11,2026-03-17 09:12:48,success,0,-1
60136,15610,4041,1475,4747,86,174,1121.93,2026-02-15 14:27:33,success,1,93
60137,18164,753,2449,2119,36,497,283.78,2026-02-16 10:56:50,success,1,23
60138,9625,1273,4281,1036,1,92,266.93,2026-03-02 04:03:12,success,0,-1
60139,6007,2502,2743,5997,2,93,1014.37,2026-01-07 18:05:09,success,0,-1
60140,6690,2269,4496,6546,10,358,1029.55,2026-02-17 03:24:27,success,0,-1
60141,9053,4375,1002,7220,33,144,778.79,2026-02-25 22:26:50,failed,0,-1
60142,5147,3256,2920,7112,16,474,2463.34,2026-01-08 20:04:06,success,0,-1
60143,696,2212,3582,6095,60,401,465.45,2026-01-17 06:25:12,success,0,-1
60144,5313,4540,2871,8984,59,467,2259.92,2026-03-26 13:28:06,success,0,-1
60145,616,3504,4242,1153,84,477,589.07,2026-03-09 19:56:46,success,0,-1
60146,18162,448,4019,1535,48,476,222.56,2026-01-16 10:55:34,success,0,-1
60147,17361,114,827,9459,1,110,630.19,2026-01-17 01:53:14,success,0,-1
60148,5335,4488,4709,1612,96,463,545.15,2026-03-09 22:41:44,success,0,-1
60149,17922,2560,904,6400,53,405,627.53,2026-01-26 09:34:42,success,0,-1
60150,7491,668,4282,630,69,169,1989.53,2026-01-26 06:22:53,success,0,-1
60151,7452,663,2108,2932,75,31,8208.48,2026-01-10 16:21:16,success,0,-1
60152,10082,2468,271,887,62,123,673.48,2026-02-25 07:59:21,success,0,-1
60153,18250,1963,754,1909,85,111,1861.73,2026-03-21 07:30:19,success,0,-1
60154,14854,4403,3673,6133,96,288,354.72,2026-03-19 22:29:29,success,0,-1
60155,12701,2669,4013,395,7,322,745.21,2026-03-16 17:10:59,success,0,-1
60156,15542,4601,942,3231,1,83,540.41,2026-02-14 03:02:19,success,0,-1
60157,6863,4041,1012,2205,9,174,1418.88,2026-02-15 09:40:15,success,1,93
60158,639,4615,2449,7642,90,497,585.75,2026-02-15 00:42:33,success,1,23
60159,9368,349,2214,1387,80,412,3612.43,2026-01-22 18:47:46,success,0,-1
60160,6061,469,995,8505,23,278,982.01,2026-02-12 16:56:31,success,0,-1
60161,9325,773,4249,584,50,424,575.8,2026-02-03 12:29:34,success,0,-1
60162,3262,1573,4835,738,22,447,1389.25,2026-03-26 05:52:34,success,0,-1
60163,13926,2395,3214,8913,76,195,1145.96,2026-02-16 00:59:17,success,1,39
60164,16341,966,1196,93,5,225,427.03,2026-02-28 05:09:34,success,0,-1
60165,563,286,2927,9515,15,457,431.16,2026-01-03 23:20:30,success,0,-1
60166,17490,2605,1576,7512,34,381,543.2,2026-01-19 03:23:46,success,0,-1
60167,12771,446,2770,3104,68,117,1069.55,2026-01-22 11:36:04,success,0,-1
60168,18259,1955,3928,8751,23,333,504.15,2026-02-11 14:50:52,success,0,-1
60169,14166,1545,4807,5774,1,136,385.64,2026-01-05 04:06:43,success,0,-1
60170,6044,4176,878,3242,12,282,1190.9,2026-02-16 02:33:22,success,1,79
60171,15027,572,2881,3750,23,124,1012.88,2026-02-23 14:16:44,success,0,-1
60172,7228,1195,4210,806,87,55,1377.55,2026-03-19 03:48:53,success,0,-1
60173,10793,4718,2581,8307,71,224,942.88,2026-02-08 19:23:35,success,0,-1
60174,3071,4239,1240,7445,41,401,531.81,2026-01-22 21:33:36,success,0,-1
60175,16757,4178,3352,7970,14,352,194.46,2026-02-09 21:20:00,success,0,-1
60176,13409,1790,617,9619,57,450,229.02,2026-03-22 05:37:34,success,0,-1
60177,7939,4317,3103,1579,79,40,956.68,2026-02-16 01:36:39,success,1,82
60178,12989,4357,1351,517,70,436,518.24,2026-02-23 01:13:44,success,0,-1
60179,13998,795,230,2573,91,157,3915.14,2026-01-04 12:21:27,success,0,-1
60180,4958,1289,2172,3325,41,336,504.48,2026-03-25 23:09:52,success,0,-1
60181,12259,770,1137,4373,7,32,671.5,2026-03-20 23:38:21,success,0,-1
60182,12405,2092,1947,3066,90,18,3374.12,2026-03-03 19:15:28,success,0,-1
60183,13791,696,1406,8644,65,288,1005.32,2026-03-28 01:54:29,success,0,-1
60184,19965,1923,3688,7610,39,224,1085.92,2026-01-25 20:04:35,success,0,-1
60185,6738,1960,113,815,2,359,1286.18,2026-01-25 10:03:32,success,0,-1
60186,3371,3810,1727,7762,90,308,201.95,2026-02-08 10:38:21,failed,0,-1
60187,19842,1409,840,5147,66,55,1445.42,2026-02-15 07:17:28,success,0,-1
60188,7572,3104,2445,973,36,68,1926.47,2026-02-19 03:53:20,success,0,-1
60189,5697,2888,540,4353,4,139,3387.95,2026-01-24 06:45:30,success,0,-1
60190,7821,4713,4604,1479,54,325,1135.54,2026-02-10 04:45:42,success,0,-1
60191,837,877,4242,8787,9,162,1388.48,2026-02-16 03:39:02,success,1,69
60192,4271,797,1211,1751,63,432,174.67,2026-02-12 11:32:51,success,0,-1
60193,15168,712,2909,5179,15,181,488.27,2026-02-16 00:41:00,success,1,43
60194,15762,5000,4575,8186,16,324,1130.09,2026-03-24 23:58:00,success,0,-1
60195,10276,1568,760,6292,83,216,395.43,2026-02-14 01:51:18,success,0,-1
60196,14147,450,4830,4130,66,356,1084.24,2026-01-22 09:25:11,success,0,-1
60197,5309,778,4767,9051,50,327,1595.19,2026-01-12 08:25:23,success,0,-1
60198,4340,2677,3939,3440,24,209,1223.1,2026-03-31 18:55:47,success,0,-1
60199,9242,2647,4592,9028,15,457,1533.24,2026-02-05 10:39:30,success,0,-1
60200,17156,1037,3866,7589,14,399,2428.15,2026-02-28 00:15:36,success,0,-1
60201,14726,2643,4598,5379,27,231,1471.65,2026-02-23 06:06:18,success,0,-1
60202,8517,2405,309,5720,76,185,1626.62,2026-03-28 22:00:09,success,0,-1
60203,3285,748,147,7946,14,323,223.77,2026-01-07 16:35:56,success,0,-1
60204,11019,3818,2489,3429,53,4,882.76,2026-03-17 18:36:31,success,0,-1
60205,6281,1907,3103,4843,54,40,703.92,2026-02-15 19:01:03,success,1,82
60206,13698,2395,1679,6823,90,50,2401.81,2026-01-15 06:41:19,success,0,-1
60207,8655,3229,1819,6784,27,332,813.57,2026-03-27 13:27:36,failed,0,-1
60208,17484,4282,2014,3694,9,115,1244.65,2026-03-27 06:37:04,success,0,-1
60209,19357,1193,2827,957,66,389,1514.49,2026-01-29 20:43:13,success,0,-1
60210,4537,3529,677,509,68,71,523.09,2026-02-25 09:04:37,success,0,-1
60211,2332,2776,1011,218,32,257,2295.44,2026-03-19 00:21:28,success,0,-1
60212,19611,4513,4813,2386,85,240,805.78,2026-02-15 05:56:56,success,1,92
60213,978,3692,841,3922,27,354,614.25,2026-01-01 04:25:37,success,0,-1
60214,13432,4715,1033,3829,53,375,515.58,2026-01-09 21:57:10,success,0,-1
60215,17574,2813,1230,4407,13,448,8188.02,2026-02-18 14:08:15,success,0,-1
60216,8966,877,4242,5597,96,162,430.1,2026-02-16 07:06:21,success,1,69
60217,15342,3774,786,2445,57,385,1203.78,2026-02-10 08:51:28,success,0,-1
60218,15446,4753,2314,4300,67,372,175.12,2026-03-10 05:50:33,success,0,-1
60219,5022,3741,4182,9786,25,139,858.0,2026-02-06 17:59:23,success,0,-1
60220,18289,2702,1210,221,65,260,663.15,2026-02-07 11:50:44,success,0,-1
60221,15098,2646,3621,1109,71,429,2233.34,2026-02-05 09:05:06,success,0,-1
60222,1505,4674,784,5841,49,324,441.35,2026-02-12 21:35:19,success,0,-1
60223,11845,248,3317,8135,31,499,257.33,2026-01-20 01:46:38,success,0,-1
60224,8510,714,265,2205,26,299,379.94,2026-03-25 13:36:07,success,0,-1
60225,3114,1952,1968,21,11,300,2465.78,2026-01-05 15:39:41,success,0,-1
60226,6127,4695,3337,7225,17,323,986.34,2026-02-23 03:22:50,success,0,-1
60227,18710,4775,1780,2541,84,123,2302.92,2026-02-04 10:48:25,success,0,-1
60228,9944,2547,4137,6284,68,68,933.36,2026-01-26 19:11:18,success,0,-1
60229,3078,3559,2101,201,39,137,430.46,2026-03-26 06:01:19,success,0,-1
60230,16217,24,2035,2772,32,196,1817.07,2026-03-30 02:31:33,success,0,-1
60231,4821,936,827,2712,85,287,1841.77,2026-03-25 18:26:38,success,0,-1
60232,9852,4053,2319,1039,92,13,168.14,2026-03-19 00:58:06,success,0,-1
60233,2595,3454,2303,5671,81,177,832.07,2026-02-23 06:10:33,success,0,-1
60234,704,4465,3064,1437,35,164,786.37,2026-02-07 09:43:20,success,0,-1
60235,19601,4251,1208,4228,76,341,1262.31,2026-02-17 03:24:01,success,0,-1
60236,13417,2794,1796,1781,38,70,637.46,2026-01-03 04:15:09,success,0,-1
60237,12036,4806,3818,2961,57,385,2945.73,2026-01-31 18:55:54,success,0,-1
60238,1477,2606,2781,3068,57,310,148.87,2026-02-16 02:39:52,success,1,22
60239,15398,2793,1759,7807,39,440,558.68,2026-02-16 06:32:46,success,1,29
60240,1956,4394,2203,3619,45,174,1275.53,2026-01-02 10:16:56,success,0,-1
60241,3057,3871,2597,6925,71,309,1288.7,2026-02-22 03:09:53,success,0,-1
60242,14555,257,1010,9682,8,169,199.19,2026-02-25 16:40:00,success,0,-1
60243,10264,4849,3405,6187,98,202,2504.08,2026-01-21 00:16:27,success,0,-1
60244,16621,4241,2657,4633,20,434,1883.87,2026-03-07 13:37:31,success,0,-1
60245,7143,3550,4949,4237,84,262,3634.04,2026-03-21 14:59:35,success,0,-1
60246,6363,3538,2225,6607,72,401,1249.08,2026-01-29 08:09:47,success,0,-1
60247,16511,830,500,2217,27,205,434.6,2026-03-12 22:23:39,success,0,-1
60248,11381,3012,4236,5259,49,67,404.34,2026-01-03 22:52:49,success,0,-1
60249,18286,193,73,1925,17,28,1921.65,2026-01-31 22:30:42,success,0,-1
60250,10944,2933,1442,8360,34,87,3845.56,2026-01-18 23:41:35,success,0,-1
60251,3718,2814,561,1931,96,73,1197.16,2026-01-03 02:43:20,success,0,-1
60252,1112,1378,3518,2825,81,365,907.84,2026-03-07 22:43:56,success,0,-1
60253,4359,940,4208,6276,76,193,1813.45,2026-03-07 03:13:28,success,0,-1
60254,13002,346,878,8290,72,282,746.9,2026-02-16 01:03:54,success,1,79
60255,13108,3140,1487,4785,90,497,436.13,2026-03-03 09:42:39,success,0,-1
60256,3441,2139,2307,1395,23,53,287.88,2026-02-15 18:28:37,success,1,100
60257,5369,1356,4739,1369,78,116,1444.7,2026-03-02 08:35:17,success,0,-1
60258,16400,1763,3355,1506,44,107,2202.38,2026-01-14 04:25:43,success,0,-1
60259,3444,874,2044,5725,89,478,918.07,2026-02-15 04:59:54,success,1,25
60260,14963,1289,4427,6923,11,413,2299.0,2026-03-09 16:50:44,success,0,-1
60261,7465,3064,2599,9384,96,13,3256.81,2026-01-24 10:35:59,success,0,-1
60262,5675,2873,1500,3755,61,403,586.5,2026-02-20 03:11:32,success,0,-1
60263,13832,2226,4597,6490,15,383,683.23,2026-01-19 20:33:31,success,0,-1
60264,5247,2713,3181,9325,6,8,317.21,2026-01-14 14:01:01,failed,0,-1
60265,13202,3402,556,9569,72,128,7693.28,2026-02-21 13:51:16,success,0,-1
60266,3803,1627,912,6421,14,343,4976.16,2026-02-25 00:38:38,success,0,-1
60267,15044,1692,4551,2048,81,138,638.44,2026-03-05 22:45:06,success,0,-1
60268,19056,3203,1099,7273,27,24,1064.68,2026-01-30 21:33:56,success,0,-1
60269,18139,2586,124,8129,26,249,2356.9,2026-03-01 13:44:00,success,0,-1
60270,16916,240,2107,3968,23,227,575.88,2026-03-26 10:11:12,failed,0,-1
60271,196,4713,1261,5447,73,117,1213.56,2026-02-06 05:50:25,success,0,-1
60272,16755,4558,3221,1770,94,377,253.23,2026-02-19 20:44:18,success,0,-1
60273,12459,2801,4282,8428,21,401,152.87,2026-03-01 06:50:20,success,0,-1
60274,9325,700,813,6156,37,493,503.45,2026-02-19 21:29:25,failed,0,-1
60275,13816,1069,2576,5094,34,248,1260.64,2026-02-15 09:30:04,success,1,91
60276,16231,4406,4932,929,34,134,867.3,2026-03-08 10:46:07,success,0,-1
60277,18682,2941,809,2805,54,40,340.9,2026-03-08 13:18:56,success,0,-1
60278,14829,4746,1069,5224,81,157,872.68,2026-02-15 03:53:44,success,1,77
60279,14031,3523,457,9706,29,314,1280.9,2026-01-19 23:00:00,failed,0,-1
60280,5990,3847,1422,9039,99,44,620.34,2026-03-21 22:20:03,success,0,-1
60281,13462,2710,1592,2364,41,13,2193.69,2026-01-14 01:56:36,success,0,-1
60282,8609,3205,2166,4156,34,111,176.03,2026-02-21 01:26:44,failed,0,-1
60283,18981,1586,1299,4261,25,412,959.29,2026-02-16 10:23:33,success,1,1
60284,8182,2708,835,6400,33,49,6648.36,2026-01-16 23:38:46,success,0,-1
60285,3538,2975,2683,5908,37,436,315.41,2026-03-30 15:50:27,success,0,-1
60286,7037,4341,693,5756,78,155,430.06,2026-03-12 20:55:11,success,0,-1
60287,6708,1091,3459,9465,68,153,180.22,2026-02-23 08:55:51,success,0,-1
60288,4846,844,3854,4857,29,330,593.94,2026-02-06 16:03:38,success,0,-1
60289,2097,1192,4218,5116,56,114,380.25,2026-03-10 00:48:26,success,0,-1
60290,7965,4939,522,7815,78,19,767.46,2026-02-18 19:07:01,success,0,-1
60291,10086,4144,1018,8965,64,222,1092.92,2026-03-27 12:45:44,success,0,-1
60292,11986,4083,1157,8429,10,350,661.69,2026-02-11 01:54:58,success,0,-1
60293,12302,3824,2428,4550,37,47,2543.99,2026-01-07 06:04:10,success,0,-1
60294,3924,4654,796,9966,95,34,2204.62,2026-03-12 10:32:16,success,0,-1
60295,2909,2777,768,3224,80,21,1630.81,2026-02-26 12:14:11,success,0,-1
60296,5976,3215,2197,4716,18,409,1455.37,2026-02-15 18:13:18,success,1,16
60297,13644,36,1947,217,5,191,432.41,2026-03-20 15:49:31,success,0,-1
60298,13805,980,4148,7778,82,484,7532.53,2026-01-26 04:53:29,success,0,-1
60299,10284,3490,4295,1674,38,399,448.53,2026-03-23 18:51:38,failed,0,-1
60300,10527,4861,2665,7661,54,296,540.37,2026-03-23 19:13:59,success,0,-1
60301,12773,1285,526,5457,44,295,884.2,2026-02-06 18:52:17,success,0,-1
60302,7044,2861,2603,7509,4,283,1411.15,2026-02-21 09:18:51,success,0,-1
60303,14919,538,1902,6588,31,166,1077.07,2026-01-15 05:23:26,success,0,-1
60304,18159,2989,4772,2815,48,399,381.89,2026-01-26 17:48:28,success,0,-1
60305,19195,1045,4822,6206,95,199,953.13,2026-02-15 23:21:11,success,1,11
60306,9227,1421,1132,5255,77,303,863.19,2026-03-14 00:52:54,success,0,-1
60307,6328,2968,485,1810,29,286,540.61,2026-03-21 12:16:57,success,0,-1
60308,6635,954,3049,2922,66,200,1209.67,2026-02-06 12:26:04,success,0,-1
60309,7788,1865,2725,6851,39,424,1515.63,2026-03-14 02:39:36,success,0,-1
60310,4326,867,75,9119,36,16,1835.64,2026-01-26 14:08:10,success,0,-1
60311,6978,1622,923,8420,70,264,1026.13,2026-03-04 10:16:22,success,0,-1
60312,6464,159,4634,9966,46,492,402.68,2026-02-14 12:45:51,success,0,-1
60313,16275,480,4095,9291,13,105,401.94,2026-01-27 23:06:57,success,0,-1
60314,5475,1821,1543,8478,6,402,335.93,2026-01-12 09:27:15,success,0,-1
60315,1939,330,3665,3733,86,482,2209.35,2026-03-29 22:04:59,success,0,-1
60316,17337,4097,1966,9142,100,233,506.5,2026-02-26 15:03:05,failed,0,-1
60317,12880,451,3905,3100,4,225,1069.4,2026-02-15 20:57:46,success,1,75
60318,17840,3690,4419,8196,72,110,1668.82,2026-01-11 08:29:42,success,0,-1
60319,3666,2220,1737,1631,59,446,648.36,2026-01-30 02:23:55,success,0,-1
60320,8252,161,2601,4843,75,449,68.05,2026-03-13 11:44:15,success,0,-1
60321,5814,521,4085,471,84,330,9106.96,2026-03-11 08:43:57,success,0,-1
60322,5220,4056,4648,7372,6,73,577.02,2026-03-01 04:21:04,success,0,-1
60323,5259,4214,2803,2161,10,106,753.85,2026-02-15 14:41:47,success,1,9
60324,2607,2787,3202,9347,13,87,1044.32,2026-02-06 20:20:28,success,0,-1
60325,12091,531,1161,7050,54,141,426.16,2026-01-16 22:24:00,success,0,-1
60326,14323,1475,1457,585,44,219,205.43,2026-01-21 00:31:49,success,0,-1
60327,1365,1316,3639,3609,75,167,465.03,2026-03-01 12:46:07,success,0,-1
60328,17582,2483,3747,119,4,263,4705.17,2026-03-11 06:47:14,success,0,-1
60329,13916,264,1329,8179,79,432,1351.15,2026-02-16 02:11:00,success,1,61
60330,8223,96,198,7166,17,348,1418.44,2026-03-23 17:09:35,success,0,-1
60331,10830,1586,1801,2245,9,326,1285.68,2026-03-23 00:54:06,success,0,-1
60332,17498,2213,4768,6387,65,39,563.05,2026-03-08 17:42:07,success,0,-1
60333,19755,3818,1462,3597,17,224,690.02,2026-03-27 20:13:13,success,0,-1
60334,4951,1446,4741,5499,10,494,435.34,2026-03-10 05:24:00,success,0,-1
60335,13986,1320,1370,5010,50,266,186.94,2026-02-15 10:23:38,success,1,84
60336,12175,3069,4503,4646,34,473,1490.21,2026-02-23 07:40:52,success,0,-1
60337,8228,4116,2351,5276,15,147,569.3,2026-01-20 22:44:18,success,0,-1
60338,1622,3992,4307,3261,37,269,691.2,2026-01-26 01:00:54,success,0,-1
60339,17876,3673,4249,3716,28,271,351.88,2026-02-15 19:47:50,success,1,63
60340,11263,2669,2360,2343,32,331,437.68,2026-01-17 00:23:50,success,0,-1
60341,2578,1131,4393,5037,97,111,588.3,2026-02-23 06:49:00,success,0,-1
60342,12774,3118,1032,2866,6,23,229.12,2026-02-16 21:49:08,success,0,-1
60343,18124,4726,2526,925,73,492,244.1,2026-01-24 00:39:42,success,0,-1
60344,12888,4895,931,6341,52,140,1513.27,2026-02-04 12:22:59,success,0,-1
60345,9541,319,2214,6741,92,180,434.32,2026-01-28 04:38:33,success,0,-1
60346,15576,3660,1029,6906,71,135,2238.2,2026-01-21 21:08:35,success,0,-1
60347,5434,3739,1259,9323,76,367,694.18,2026-02-03 20:10:28,success,0,-1
60348,1895,990,4300,4699,1,113,2613.49,2026-03-01 09:35:36,success,0,-1
60349,9807,3441,4074,323,43,6,430.61,2026-03-07 23:34:32,success,0,-1
60350,5572,4817,1373,387,12,488,613.33,2026-02-16 13:07:21,success,0,-1
60351,9807,2061,3350,3140,73,244,402.08,2026-03-19 18:35:26,success,0,-1
60352,13862,1249,1603,2854,81,195,881.34,2026-02-02 09:20:28,success,0,-1
60353,16933,2958,2486,8583,87,295,3714.15,2026-03-19 00:31:54,success,0,-1
60354,11842,2456,44,1522,61,202,669.48,2026-03-26 04:31:56,success,0,-1
60355,12177,1416,3592,7566,2,330,700.96,2026-02-12 07:55:24,success,0,-1
60356,18990,4139,858,8476,60,316,1214.96,2026-02-08 13:58:33,success,0,-1
60357,18168,3139,4345,2511,2,152,413.9,2026-01-28 07:27:41,success,0,-1
60358,16216,2803,3644,2168,35,124,214.95,2026-02-15 02:16:19,success,1,18
60359,18185,2166,1171,3602,38,236,1496.0,2026-01-13 19:44:53,success,0,-1
60360,9420,4027,3605,7538,54,437,1366.54,2026-03-09 05:36:17,success,0,-1
60361,15344,2379,1052,8339,84,121,5465.94,2026-02-06 06:39:59,success,0,-1
60362,10675,3107,3905,5830,57,430,1280.13,2026-03-03 06:05:30,success,0,-1
60363,12302,1590,2206,8526,26,310,660.66,2026-03-12 06:30:58,success,0,-1
60364,13194,3955,2722,9766,37,172,1065.43,2026-02-26 07:08:31,success,0,-1
60365,17792,2113,3363,4978,100,325,309.46,2026-02-15 06:34:50,success,1,76
60366,205,1771,739,3832,46,102,816.52,2026-01-04 21:14:54,failed,0,-1
60367,19060,1144,1933,1182,7,12,3813.88,2026-03-18 21:14:34,success,0,-1
60368,7285,4886,42,4902,96,24,1730.88,2026-03-12 08:00:37,success,0,-1
60369,1019,1960,1544,1767,91,198,1130.8,2026-01-11 02:15:18,success,0,-1
60370,2439,2308,2376,3597,3,70,767.16,2026-03-04 10:30:12,failed,0,-1
60371,781,4654,4599,2219,50,58,850.4,2026-02-10 03:40:19,success,0,-1
60372,4789,2605,2381,6201,93,368,366.04,2026-02-27 04:28:22,success,0,-1
60373,14586,2930,3938,4420,93,193,1398.3,2026-02-25 13:04:49,failed,0,-1
60374,16591,2299,997,4837,16,292,642.05,2026-02-17 20:55:05,success,0,-1
60375,1254,1105,368,975,32,66,385.46,2026-03-27 23:34:16,success,0,-1
60376,8064,877,3307,4230,52,162,299.94,2026-02-16 00:29:53,success,1,69
60377,13222,3649,793,7718,57,62,1087.1,2026-01-03 10:30:18,success,0,-1
60378,17210,581,2285,1272,83,270,214.39,2026-03-02 05:05:02,success,0,-1
60379,18103,2165,3232,1406,36,473,1168.07,2026-02-21 11:22:51,success,0,-1
60380,17777,242,2536,505,18,204,255.21,2026-02-25 00:37:46,success,0,-1
60381,14341,2064,2172,3886,93,257,1335.39,2026-03-13 07:45:03,success,0,-1
60382,16119,3832,2291,4855,40,240,1062.53,2026-02-20 16:06:07,success,0,-1
60383,14894,1907,452,8078,94,102,3684.43,2026-03-22 02:26:56,success,0,-1
60384,15242,865,3408,5111,100,80,2620.24,2026-03-14 07:38:55,success,0,-1
60385,18044,3647,1844,5586,37,49,1354.0,2026-03-31 20:32:59,success,0,-1
60386,3322,3949,314,8238,11,235,1275.47,2026-02-12 14:27:25,success,0,-1
60387,1725,4831,3524,9508,65,454,1046.55,2026-02-14 00:03:31,success,0,-1
60388,5386,4592,1570,2352,36,378,2088.85,2026-03-16 19:14:47,success,0,-1
60389,19030,3602,1522,5175,78,218,5970.41,2026-03-09 06:16:50,success,0,-1
60390,14082,1111,3685,2016,74,477,1232.47,2026-03-31 20:55:44,success,0,-1
60391,9408,4021,4047,8093,100,469,371.02,2026-03-13 11:55:25,success,0,-1
60392,6021,791,904,5022,80,491,708.55,2026-02-21 18:41:17,success,0,-1
60393,3990,1279,4351,6809,78,113,333.65,2026-01-04 02:23:01,success,0,-1
60394,7503,4324,340,9965,60,323,1863.9,2026-03-22 22:25:42,success,0,-1
60395,19026,1273,3893,2992,69,140,1217.15,2026-03-29 21:44:45,success,0,-1
60396,18728,4898,888,1369,35,298,1722.69,2026-01-10 18:12:49,success,0,-1
60397,19455,2459,3932,4050,4,128,541.69,2026-03-28 03:37:01,failed,0,-1
60398,14118,4198,3333,4543,74,313,1527.86,2026-03-24 22:31:23,success,0,-1
60399,11722,1455,1136,2024,2,384,607.02,2026-01-19 09:52:52,failed,0,-1
60400,2133,1736,871,8867,92,286,880.87,2026-02-26 03:41:47,success,0,-1
60401,15124,1853,3601,2885,69,141,1065.83,2026-02-15 11:04:56,success,1,67
60402,4305,1907,3103,2313,58,40,1119.61,2026-02-16 06:35:29,success,1,82
60403,8406,1381,4388,5142,38,123,697.86,2026-03-30 00:25:40,success,0,-1
60404,15876,1497,2777,4174,33,292,1150.21,2026-01-18 06:34:31,success,0,-1
60405,11798,1205,830,7949,46,123,3846.06,2026-03-01 13:20:19,success,0,-1
60406,18267,2714,2477,2752,87,245,933.12,2026-03-15 19:47:58,failed,0,-1
60407,2143,964,4477,473,62,473,1156.02,2026-01-18 23:57:22,success,0,-1
60408,13703,2160,4269,5316,55,340,1296.69,2026-03-15 21:49:52,success,0,-1
60409,6887,2987,4154,259,69,346,167.89,2026-01-04 18:56:32,success,0,-1
60410,1915,4198,1184,6051,2,131,1808.43,2026-01-24 23:17:06,success,0,-1
60411,6094,833,673,9673,29,40,637.9,2026-01-24 01:16:45,success,0,-1
60412,15306,4681,4257,7180,63,246,2803.67,2026-01-01 00:49:32,success,0,-1
60413,16265,102,4416,7214,90,251,339.5,2026-02-16 11:48:08,success,1,2
60414,13126,1681,204,7501,12,257,2279.14,2026-02-24 05:54:31,success,0,-1
60415,4031,3209,1704,612,62,352,324.16,2026-03-18 14:57:51,success,0,-1
60416,9123,4880,2489,1051,16,368,2575.36,2026-03-21 18:35:36,success,0,-1
60417,222,3188,3490,6837,10,154,462.38,2026-02-16 10:41:29,success,1,46
60418,15211,4277,1861,3339,87,121,657.22,2026-01-06 02:05:32,success,0,-1
60419,17442,4875,1598,5498,36,413,3141.58,2026-03-06 04:23:43,failed,0,-1
60420,10503,4060,2565,4477,48,425,479.88,2026-03-23 09:22:36,success,0,-1
60421,1097,2427,1664,7700,64,350,1256.53,2026-02-15 18:41:09,success,1,94
60422,18646,4844,4847,6619,70,308,2892.43,2026-01-23 03:29:24,success,0,-1
60423,18925,3455,3012,9174,30,368,3419.67,2026-01-27 08:18:10,success,0,-1
60424,18632,1180,3587,6270,78,310,1361.81,2026-03-08 06:40:25,success,0,-1
60425,15663,1351,3700,8709,42,224,8111.97,2026-01-31 08:30:53,success,0,-1
60426,4509,2693,4452,5154,46,373,599.34,2026-03-03 23:06:24,success,0,-1
60427,3209,4895,138,4089,31,143,348.78,2026-01-24 15:12:35,success,0,-1
60428,8812,4866,601,6544,63,398,589.1,2026-03-31 06:49:09,success,0,-1
60429,11358,3506,879,6972,74,87,175.17,2026-01-09 06:01:57,success,0,-1
60430,3971,2842,2157,5327,25,290,2017.58,2026-02-16 06:45:37,success,0,-1
60431,2912,103,1511,324,33,163,644.86,2026-02-26 07:02:14,success,0,-1
60432,6615,51,2617,3560,51,267,209.44,2026-02-19 02:21:27,success,0,-1
60433,7019,827,769,8398,16,363,2222.77,2026-01-05 17:01:12,success,0,-1
60434,13220,3733,4130,2706,22,96,1260.36,2026-02-15 23:11:20,success,1,59
60435,9234,4821,653,5851,47,465,250.95,2026-03-24 04:59:47,success,0,-1
60436,10239,4621,388,4449,41,159,1905.57,2026-02-19 23:46:41,failed,0,-1
60437,1938,4380,1596,7418,45,59,209.27,2026-02-11 13:55:35,success,0,-1
60438,8833,3842,3671,9005,47,53,1369.73,2026-02-16 02:41:58,success,1,100
60439,722,219,4995,9907,42,361,586.91,2026-02-02 17:17:29,success,0,-1
60440,15829,3969,4062,8495,17,162,2201.21,2026-01-10 05:19:58,success,0,-1
60441,16129,4799,3381,7947,1,342,601.33,2026-03-08 15:45:14,success,0,-1
60442,3179,1758,2413,5991,17,399,2875.82,2026-01-31 20:15:38,success,0,-1
60443,18842,4273,3789,3454,57,124,884.92,2026-02-07 08:32:06,success,0,-1
60444,5483,4675,1282,294,10,254,191.13,2026-02-02 18:25:41,success,0,-1
60445,17909,4945,4845,8225,37,421,536.95,2026-01-23 16:43:29,success,0,-1
60446,3499,30,788,7952,32,97,1470.28,2026-03-08 08:20:09,success,0,-1
60447,16348,4167,4721,3168,71,4,370.68,2026-03-06 20:31:59,success,0,-1
60448,7080,1964,4940,3166,81,475,280.31,2026-02-11 01:10:34,success,0,-1
60449,15640,2663,4355,8642,65,466,556.46,2026-03-27 12:38:55,success,0,-1
60450,1541,2291,3453,944,98,420,2364.79,2026-02-17 12:43:10,success,0,-1
60451,11451,3180,3885,4670,4,340,327.58,2026-02-09 02:24:29,success,0,-1
60452,17179,3737,3910,8583,38,384,1752.15,2026-02-17 09:17:29,success,0,-1
60453,2544,3895,2165,5313,74,181,963.52,2026-02-16 06:21:28,failed,0,-1
